Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
Decision Tree,78.87356322,77.59207459,76.20879121,76.37278967,"['age', 'sex', 'trestbps', 'chol', 'oldpeak', 'ca', 'thal']"
Decision Tree,76.83908046,77.44805195,70.32967033,72.74757798,"['age', 'sex', 'trestbps', 'chol', 'slope', 'ca', 'thal']"
Decision Tree,74.4137931,74.51103064,72.1978022,72.72566629,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang']"
Decision Tree,70.71264368,71.96253746,63.40659341,66.49891934,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak']"
Decision Tree,67.70114943,66.04084804,66.37362637,64.91311121,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'slope']"
Decision Tree,70.04597701,66.57074436,73.9010989,69.0948457,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'ca']"
Decision Tree,74.43678161,74.74963925,69.45054945,71.43874766,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'thal']"
Decision Tree,68.3908046,71.6958042,55.6043956,61.05767747,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak']"
Decision Tree,73.75862069,71.59180474,74.3956044,72.65367655,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'exang', 'slope']"
Decision Tree,79.50574713,75.70604396,82.69230769,78.82166546,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'exang', 'ca']"
Decision Tree,73.12643678,73.23740441,70.87912088,70.62737722,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'exang', 'thal']"
Decision Tree,67.73563218,65.233714,62.85714286,63.67474894,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'slope']"
Decision Tree,76.79310345,78.27833278,69.3956044,72.97545877,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'ca']"
Decision Tree,77.13793103,76.54557942,73.79120879,74.75885226,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'thal']"
Decision Tree,77.48275862,79.2953713,70.32967033,73.83322185,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'slope', 'ca']"
Decision Tree,72.77011494,68.02369281,78.24175824,72.4158595,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'slope', 'thal']"
Decision Tree,80.52873563,81.98651349,75.38461538,78.03287123,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'ca', 'thal']"
Decision Tree,72.06896552,73.14064006,65.65934066,67.85627336,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak']"
Decision Tree,73.74712644,73.22531635,71.48351648,71.81501832,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'slope']"
Decision Tree,77.45977011,75.99194923,76.0989011,75.51884412,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'ca']"
Decision Tree,74.48275862,75.20471522,70.32967033,71.52077598,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'thal']"
Decision Tree,69.68965517,68.98273948,63.40659341,65.5548634,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'slope']"
Decision Tree,75.42528736,75.58817722,73.07692308,72.68399943,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'ca']"
Decision Tree,76.49425287,75.12637363,73.84615385,74.2652404,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'thal']"
Decision Tree,74.10344828,72.38630891,75.38461538,72.35449815,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'slope', 'ca']"
Decision Tree,74.79310345,74.61655012,72.47252747,72.57536477,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'slope', 'thal']"
Decision Tree,77.50574713,78.15921578,72.41758242,74.65991754,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'ca', 'thal']"
Decision Tree,68.73563218,71.58424908,56.31868132,61.741888,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope']"
Decision Tree,81.17241379,83.75086025,73.9010989,77.67093238,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'oldpeak', 'ca']"
Decision Tree,77.16091954,75.93019481,75.32967033,75.18206251,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'oldpeak', 'thal']"
Decision Tree,81.1954023,78.69143357,81.26373626,79.67162926,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'slope', 'ca']"
Decision Tree,71.7816092,72.16666667,68.73626374,69.16850438,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'slope', 'thal']"
Decision Tree,80.88505747,82.64885115,75.43956044,78.44444444,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'ca', 'thal']"
Decision Tree,77.47126437,78.28255078,71.64835165,74.31528114,"['age', 'sex', 'trestbps', 'fbs', 'oldpeak', 'slope', 'ca']"
Decision Tree,77.50574713,76.91740642,76.04395604,75.78676557,"['age', 'sex', 'trestbps', 'fbs', 'oldpeak', 'slope', 'thal']"
Decision Tree,78.87356322,78.06826507,75.49450549,75.91730313,"['age', 'sex', 'trestbps', 'fbs', 'oldpeak', 'ca', 'thal']"
Decision Tree,79.51724138,82.08907759,73.18681319,76.6959018,"['age', 'sex', 'trestbps', 'fbs', 'slope', 'ca', 'thal']"
Decision Tree,72.06896552,73.14064006,65.65934066,67.85627336,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak']"
Decision Tree,73.4137931,72.63603064,72.1978022,71.78464065,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'exang', 'slope']"
Decision Tree,77.45977011,76.26645903,75.32967033,75.37598698,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'exang', 'ca']"
Decision Tree,73.79310345,75.20471522,68.02197802,70.44491391,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'exang', 'thal']"
Decision Tree,69.68965517,68.98273948,63.40659341,65.5548634,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'slope']"
Decision Tree,75.42528736,75.58817722,73.07692308,72.68399943,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'ca']"
Decision Tree,75.45977011,74.19230769,72.30769231,73.04016917,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'thal']"
Decision Tree,74.10344828,72.38630891,75.38461538,72.35449815,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'slope', 'ca']"
Decision Tree,74.10344828,74.37845488,70.16483516,71.50009595,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'slope', 'thal']"
Decision Tree,76.14942529,76.18019481,71.64835165,73.37553751,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'ca', 'thal']"
Decision Tree,68.73563218,71.58424908,56.31868132,61.741888,"['age', 'sex', 'trestbps', 'restecg', 'exang', 'oldpeak', 'slope']"
Decision Tree,81.17241379,83.75086025,73.9010989,77.67093238,"['age', 'sex', 'trestbps', 'restecg', 'exang', 'oldpeak', 'ca']"
Decision Tree,76.12643678,74.99612887,73.79120879,73.95699128,"['age', 'sex', 'trestbps', 'restecg', 'exang', 'oldpeak', 'thal']"
Decision Tree,81.1954023,78.69143357,81.26373626,79.67162926,"['age', 'sex', 'trestbps', 'restecg', 'exang', 'slope', 'ca']"
Decision Tree,71.7816092,72.16666667,68.73626374,69.16850438,"['age', 'sex', 'trestbps', 'restecg', 'exang', 'slope', 'thal']"
Decision Tree,80.20689655,81.37595738,75.43956044,77.86613757,"['age', 'sex', 'trestbps', 'restecg', 'exang', 'ca', 'thal']"
Decision Tree,77.47126437,78.28255078,71.64835165,74.31528114,"['age', 'sex', 'trestbps', 'restecg', 'oldpeak', 'slope', 'ca']"
Decision Tree,76.47126437,75.98334049,74.50549451,74.56169434,"['age', 'sex', 'trestbps', 'restecg', 'oldpeak', 'slope', 'thal']"
Decision Tree,77.54022989,76.73493173,74.06593407,74.53799279,"['age', 'sex', 'trestbps', 'restecg', 'oldpeak', 'ca', 'thal']"
Decision Tree,77.83908046,79.55061605,71.75824176,74.85868909,"['age', 'sex', 'trestbps', 'restecg', 'slope', 'ca', 'thal']"
Decision Tree,72.06896552,73.14064006,65.65934066,67.85627336,"['age', 'sex', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope']"
Decision Tree,79.81609195,81.5036075,73.9010989,76.47133376,"['age', 'sex', 'trestbps', 'thalach', 'exang', 'oldpeak', 'ca']"
Decision Tree,74.82758621,74.65659341,70.98901099,72.10032358,"['age', 'sex', 'trestbps', 'thalach', 'exang', 'oldpeak', 'thal']"
Decision Tree,80.50574713,80.7020757,76.86813187,78.07544164,"['age', 'sex', 'trestbps', 'thalach', 'exang', 'slope', 'ca']"
Decision Tree,74.14942529,74.81979458,71.04395604,71.38250907,"['age', 'sex', 'trestbps', 'thalach', 'exang', 'slope', 'thal']"
Decision Tree,78.85057471,79.62687313,73.9010989,76.30500611,"['age', 'sex', 'trestbps', 'thalach', 'exang', 'ca', 'thal']"
Decision Tree,75.77011494,74.86629452,74.61538462,73.44826467,"['age', 'sex', 'trestbps', 'thalach', 'oldpeak', 'slope', 'ca']"
Decision Tree,75.49425287,74.0708502,74.56043956,73.95018508,"['age', 'sex', 'trestbps', 'thalach', 'oldpeak', 'slope', 'thal']"
Decision Tree,76.49425287,75.51515152,72.52747253,73.16829607,"['age', 'sex', 'trestbps', 'thalach', 'oldpeak', 'ca', 'thal']"
Decision Tree,77.18390805,77.82405095,71.75824176,73.90363678,"['age', 'sex', 'trestbps', 'thalach', 'slope', 'ca', 'thal']"
Decision Tree,81.51724138,83.14173327,75.43956044,78.37962089,"['age', 'sex', 'trestbps', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,76.49425287,75.36795587,76.04395604,74.9849046,"['age', 'sex', 'trestbps', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,79.20689655,78.74175824,76.15384615,77.0897071,"['age', 'sex', 'trestbps', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,79.52873563,81.53052503,73.24175824,76.59066023,"['age', 'sex', 'trestbps', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,77.51724138,76.15617716,73.2967033,73.54406234,"['age', 'sex', 'trestbps', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,73.4137931,72.95654346,72.1978022,71.89518196,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'exang']"
Decision Tree,70.3908046,72.42612358,61.97802198,65.71249884,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak']"
Decision Tree,69.40229885,69.70829171,68.62637363,67.2151027,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'slope']"
Decision Tree,71.04597701,69.05743672,71.04395604,69.0302075,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'ca']"
Decision Tree,73.73563218,74.10961261,67.1978022,70.08225075,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'thal']"
Decision Tree,69.75862069,74.17982344,55.49450549,62.04112831,"['age', 'sex', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak']"
Decision Tree,73.77011494,71.83596009,73.68131868,72.40855071,"['age', 'sex', 'chol', 'fbs', 'restecg', 'exang', 'slope']"
Decision Tree,77.47126437,76.88867015,74.78021978,74.7093961,"['age', 'sex', 'chol', 'fbs', 'restecg', 'exang', 'ca']"
Decision Tree,70.74712644,69.76455734,67.85714286,68.18519177,"['age', 'sex', 'chol', 'fbs', 'restecg', 'exang', 'thal']"
Decision Tree,67.4137931,67.0955711,60.6043956,63.16177871,"['age', 'sex', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope']"
Decision Tree,79.12643678,82.40531691,70.10989011,75.04187062,"['age', 'sex', 'chol', 'fbs', 'restecg', 'oldpeak', 'ca']"
Decision Tree,76.8045977,76.73106061,71.59340659,73.78380382,"['age', 'sex', 'chol', 'fbs', 'restecg', 'oldpeak', 'thal']"
Decision Tree,77.13793103,79.91686092,68.79120879,73.21445476,"['age', 'sex', 'chol', 'fbs', 'restecg', 'slope', 'ca']"
Decision Tree,71.08045977,67.93702866,73.13186813,69.93291826,"['age', 'sex', 'chol', 'fbs', 'restecg', 'slope', 'thal']"
Decision Tree,78.86206897,80.04817405,72.52747253,75.53618917,"['age', 'sex', 'chol', 'fbs', 'restecg', 'ca', 'thal']"
Decision Tree,71.73563218,72.62781955,65.65934066,67.62835313,"['age', 'sex', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak']"
Decision Tree,73.74712644,73.01698302,72.1978022,71.98168498,"['age', 'sex', 'chol', 'fbs', 'thalach', 'exang', 'slope']"
Decision Tree,75.7816092,74.39902499,74.01098901,73.12833144,"['age', 'sex', 'chol', 'fbs', 'thalach', 'exang', 'ca']"
Decision Tree,73.7816092,72.73988756,71.59340659,71.73309511,"['age', 'sex', 'chol', 'fbs', 'thalach', 'exang', 'thal']"
Decision Tree,69.36781609,70.71672187,61.97802198,64.98308333,"['age', 'sex', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope']"
Decision Tree,75.75862069,76.40635903,73.07692308,72.98399943,"['age', 'sex', 'chol', 'fbs', 'thalach', 'oldpeak', 'ca']"
Decision Tree,75.45977011,76.41119991,68.62637363,72.01872253,"['age', 'sex', 'chol', 'fbs', 'thalach', 'oldpeak', 'thal']"
Decision Tree,74.43678161,74.08195313,72.52747253,72.02801851,"['age', 'sex', 'chol', 'fbs', 'thalach', 'slope', 'ca']"
Decision Tree,73.09195402,72.94998057,69.45054945,70.40924925,"['age', 'sex', 'chol', 'fbs', 'thalach', 'slope', 'thal']"
Decision Tree,77.16091954,78.02140915,70.98901099,73.80836474,"['age', 'sex', 'chol', 'fbs', 'thalach', 'ca', 'thal']"
Decision Tree,69.4137931,73.25325002,56.20879121,62.0308719,"['age', 'sex', 'chol', 'fbs', 'exang', 'oldpeak', 'slope']"
Decision Tree,79.83908046,81.65995116,73.18681319,76.31814723,"['age', 'sex', 'chol', 'fbs', 'exang', 'oldpeak', 'ca']"
Decision Tree,76.82758621,76.51128039,72.36263736,74.0364809,"['age', 'sex', 'chol', 'fbs', 'exang', 'oldpeak', 'thal']"
Decision Tree,79.52873563,79.90875791,74.83516484,76.26129145,"['age', 'sex', 'chol', 'fbs', 'exang', 'slope', 'ca']"
Decision Tree,71.43678161,71.38628039,66.53846154,68.16174135,"['age', 'sex', 'chol', 'fbs', 'exang', 'slope', 'thal']"
Decision Tree,81.20689655,82.83699634,75.43956044,78.65514856,"['age', 'sex', 'chol', 'fbs', 'exang', 'ca', 'thal']"
Decision Tree,79.47126437,81.7953713,71.64835165,75.85177785,"['age', 'sex', 'chol', 'fbs', 'oldpeak', 'slope', 'ca']"
Decision Tree,77.17241379,76.89131702,73.07692308,74.60431665,"['age', 'sex', 'chol', 'fbs', 'oldpeak', 'slope', 'thal']"
Decision Tree,79.20689655,78.2019647,76.20879121,76.82580523,"['age', 'sex', 'chol', 'fbs', 'oldpeak', 'ca', 'thal']"
Decision Tree,77.50574713,78.97735598,70.32967033,73.60105783,"['age', 'sex', 'chol', 'fbs', 'slope', 'ca', 'thal']"
Decision Tree,71.73563218,72.62781955,65.65934066,67.62835313,"['age', 'sex', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak']"
Decision Tree,73.4137931,72.63603064,72.1978022,71.78464065,"['age', 'sex', 'chol', 'restecg', 'thalach', 'exang', 'slope']"
Decision Tree,75.43678161,74.26912303,73.24175824,72.73260073,"['age', 'sex', 'chol', 'restecg', 'thalach', 'exang', 'ca']"
Decision Tree,73.42528736,72.5732209,70.76923077,71.22829671,"['age', 'sex', 'chol', 'restecg', 'thalach', 'exang', 'thal']"
Decision Tree,69.36781609,70.71672187,61.97802198,64.98308333,"['age', 'sex', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope']"
Decision Tree,75.75862069,76.40635903,73.07692308,72.98399943,"['age', 'sex', 'chol', 'restecg', 'thalach', 'oldpeak', 'ca']"
Decision Tree,75.09195402,75.87973138,68.57142857,71.70077381,"['age', 'sex', 'chol', 'restecg', 'thalach', 'oldpeak', 'thal']"
Decision Tree,74.43678161,74.08195313,72.52747253,72.02801851,"['age', 'sex', 'chol', 'restecg', 'thalach', 'slope', 'ca']"
Decision Tree,73.06896552,73.07314907,67.1978022,69.6264917,"['age', 'sex', 'chol', 'restecg', 'thalach', 'slope', 'thal']"
Decision Tree,76.14942529,76.76383339,70.21978022,72.85240042,"['age', 'sex', 'chol', 'restecg', 'thalach', 'ca', 'thal']"
Decision Tree,69.75862069,73.08017309,56.97802198,62.59765005,"['age', 'sex', 'chol', 'restecg', 'exang', 'oldpeak', 'slope']"
Decision Tree,79.83908046,81.65995116,73.18681319,76.31814723,"['age', 'sex', 'chol', 'restecg', 'exang', 'oldpeak', 'ca']"
Decision Tree,75.79310345,75.10102398,71.59340659,72.95955783,"['age', 'sex', 'chol', 'restecg', 'exang', 'oldpeak', 'thal']"
Decision Tree,79.52873563,79.90875791,74.83516484,76.26129145,"['age', 'sex', 'chol', 'restecg', 'exang', 'slope', 'ca']"
Decision Tree,70.40229885,70.8018648,64.23076923,66.68025987,"['age', 'sex', 'chol', 'restecg', 'exang', 'slope', 'thal']"
Decision Tree,80.87356322,82.32417582,75.43956044,78.42722833,"['age', 'sex', 'chol', 'restecg', 'exang', 'ca', 'thal']"
Decision Tree,79.47126437,81.7953713,71.64835165,75.85177785,"['age', 'sex', 'chol', 'restecg', 'oldpeak', 'slope', 'ca']"
Decision Tree,76.13793103,75.48106061,72.30769231,73.52739357,"['age', 'sex', 'chol', 'restecg', 'oldpeak', 'slope', 'thal']"
Decision Tree,77.87356322,76.77339327,74.78021978,75.3972338,"['age', 'sex', 'chol', 'restecg', 'oldpeak', 'ca', 'thal']"
Decision Tree,76.17241379,77.31068931,68.9010989,72.0625963,"['age', 'sex', 'chol', 'restecg', 'slope', 'ca', 'thal']"
Decision Tree,71.73563218,72.62781955,65.65934066,67.62835313,"['age', 'sex', 'chol', 'thalach', 'exang', 'oldpeak', 'slope']"
Decision Tree,78.48275862,79.41269841,73.18681319,75.11854862,"['age', 'sex', 'chol', 'thalach', 'exang', 'oldpeak', 'ca']"
Decision Tree,74.79310345,75.42905705,68.62637363,71.49491301,"['age', 'sex', 'chol', 'thalach', 'exang', 'oldpeak', 'thal']"
Decision Tree,79.17241379,79.96503497,74.01098901,75.82579821,"['age', 'sex', 'chol', 'thalach', 'exang', 'slope', 'ca']"
Decision Tree,72.7816092,71.90881667,70.87912088,70.75491944,"['age', 'sex', 'chol', 'thalach', 'exang', 'slope', 'thal']"
Decision Tree,79.17241379,79.81501832,73.9010989,76.51571022,"['age', 'sex', 'chol', 'thalach', 'exang', 'ca', 'thal']"
Decision Tree,76.10344828,75.68447634,74.61538462,73.74826467,"['age', 'sex', 'chol', 'thalach', 'oldpeak', 'slope', 'ca']"
Decision Tree,74.79310345,75.19616495,69.34065934,71.80105871,"['age', 'sex', 'chol', 'thalach', 'oldpeak', 'slope', 'thal']"
Decision Tree,76.82758621,75.78255078,73.24175824,74.0823418,"['age', 'sex', 'chol', 'thalach', 'oldpeak', 'ca', 'thal']"
Decision Tree,76.49425287,77.46041459,69.56043956,72.43190706,"['age', 'sex', 'chol', 'thalach', 'slope', 'ca', 'thal']"
Decision Tree,80.18390805,80.9793956,74.72527473,77.00713131,"['age', 'sex', 'chol', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,76.16091954,75.26128039,73.07692308,73.78007065,"['age', 'sex', 'chol', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,79.54022989,79.18131868,76.15384615,77.37827039,"['age', 'sex', 'chol', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,79.85057471,81.78937729,73.24175824,76.88876679,"['age', 'sex', 'chol', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,77.85057471,76.68273393,74.01098901,74.76869567,"['age', 'sex', 'chol', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,71.73563218,72.62781955,65.65934066,67.62835313,"['age', 'sex', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak']"
Decision Tree,73.4137931,72.63603064,72.1978022,71.78464065,"['age', 'sex', 'fbs', 'restecg', 'thalach', 'exang', 'slope']"
Decision Tree,78.13793103,77.9785631,74.61538462,75.72145313,"['age', 'sex', 'fbs', 'restecg', 'thalach', 'exang', 'ca']"
Decision Tree,72.74712644,74.19909502,67.08791209,69.35119234,"['age', 'sex', 'fbs', 'restecg', 'thalach', 'exang', 'thal']"
Decision Tree,70.03448276,71.05005521,63.40659341,66.00872435,"['age', 'sex', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope']"
Decision Tree,75.75862069,76.40635903,73.07692308,72.98399943,"['age', 'sex', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca']"
Decision Tree,73.09195402,72.59722222,68.57142857,70.20865418,"['age', 'sex', 'fbs', 'restecg', 'thalach', 'oldpeak', 'thal']"
Decision Tree,75.43678161,75.40013495,73.95604396,73.4177621,"['age', 'sex', 'fbs', 'restecg', 'thalach', 'slope', 'ca']"
Decision Tree,74.4137931,75.98107448,67.85714286,71.0275906,"['age', 'sex', 'fbs', 'restecg', 'thalach', 'slope', 'thal']"
Decision Tree,77.14942529,77.31073094,72.36263736,74.38416311,"['age', 'sex', 'fbs', 'restecg', 'thalach', 'ca', 'thal']"
Decision Tree,69.75862069,72.34451986,58.46153846,63.54323977,"['age', 'sex', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope']"
Decision Tree,80.83908046,83.25086025,73.9010989,77.39507031,"['age', 'sex', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca']"
Decision Tree,72.43678161,72.27967865,65.82417582,68.59917538,"['age', 'sex', 'fbs', 'restecg', 'exang', 'oldpeak', 'thal']"
Decision Tree,82.86206897,81.35626873,81.97802198,81.27521087,"['age', 'sex', 'fbs', 'restecg', 'exang', 'slope', 'ca']"
Decision Tree,70.40229885,71.41847042,64.23076923,66.75837017,"['age', 'sex', 'fbs', 'restecg', 'exang', 'slope', 'thal']"
Decision Tree,81.20689655,82.46703297,76.15384615,78.84594754,"['age', 'sex', 'fbs', 'restecg', 'exang', 'ca', 'thal']"
Decision Tree,77.13793103,78.04445554,70.93406593,73.84730085,"['age', 'sex', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca']"
Decision Tree,73.47126437,74.52747253,67.30769231,69.95190317,"['age', 'sex', 'fbs', 'restecg', 'oldpeak', 'slope', 'thal']"
Decision Tree,78.20689655,77.41625042,74.78021978,75.43716513,"['age', 'sex', 'fbs', 'restecg', 'oldpeak', 'ca', 'thal']"
Decision Tree,78.83908046,80.78554779,72.47252747,75.88245792,"['age', 'sex', 'fbs', 'restecg', 'slope', 'ca', 'thal']"
Decision Tree,71.73563218,72.62781955,65.65934066,67.62835313,"['age', 'sex', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope']"
Decision Tree,79.48275862,81.0036075,73.9010989,76.19547169,"['age', 'sex', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca']"
Decision Tree,70.4137931,70.86111111,64.23076923,66.64097741,"['age', 'sex', 'fbs', 'thalach', 'exang', 'oldpeak', 'thal']"
